step time f_darcy f_darcy_dpdx tau_avg u_bulk reynolds
26480 3.458647e+01 3.235527e-02 3.743755e-02 2.463103e-03 7.803937e-01 1.040525e+04
26490 3.459744e+01 3.235504e-02 3.743348e-02 2.463353e-03 7.804360e-01 1.040581e+04
26500 3.460841e+01 3.235482e-02 3.742943e-02 2.463603e-03 7.804783e-01 1.040638e+04
26510 3.461938e+01 3.235459e-02 3.742537e-02 2.463852e-03 7.805206e-01 1.040694e+04
26520 3.463034e+01 3.235437e-02 3.742132e-02 2.464102e-03 7.805628e-01 1.040750e+04
26530 3.464131e+01 3.235414e-02 3.741728e-02 2.464351e-03 7.806050e-01 1.040807e+04
26540 3.465227e+01 3.235391e-02 3.741323e-02 2.464600e-03 7.806472e-01 1.040863e+04
26550 3.466324e+01 3.235369e-02 3.740919e-02 2.464849e-03 7.806893e-01 1.040919e+04
26560 3.467420e+01 3.235346e-02 3.740516e-02 2.465098e-03 7.807314e-01 1.040975e+04
26570 3.468517e+01 3.235324e-02 3.740113e-02 2.465346e-03 7.807735e-01 1.041031e+04
26580 3.469613e+01 3.235302e-02 3.739710e-02 2.465595e-03 7.808156e-01 1.041087e+04
26590 3.470709e+01 3.235279e-02 3.739307e-02 2.465843e-03 7.808576e-01 1.041144e+04
26600 3.471805e+01 3.235257e-02 3.738905e-02 2.466092e-03 7.808996e-01 1.041200e+04
26610 3.472901e+01 3.235234e-02 3.738503e-02 2.466340e-03 7.809416e-01 1.041255e+04
26620 3.473997e+01 3.235212e-02 3.738101e-02 2.466588e-03 7.809835e-01 1.041311e+04
26630 3.475093e+01 3.235190e-02 3.737700e-02 2.466835e-03 7.810255e-01 1.041367e+04
26640 3.476189e+01 3.235168e-02 3.737299e-02 2.467083e-03 7.810673e-01 1.041423e+04
26650 3.477285e+01 3.235145e-02 3.736899e-02 2.467330e-03 7.811092e-01 1.041479e+04
26660 3.478381e+01 3.235123e-02 3.736499e-02 2.467578e-03 7.811510e-01 1.041535e+04
26670 3.479477e+01 3.235101e-02 3.736099e-02 2.467825e-03 7.811928e-01 1.041590e+04
26680 3.480573e+01 3.235079e-02 3.735699e-02 2.468072e-03 7.812346e-01 1.041646e+04
26690 3.481668e+01 3.235057e-02 3.735300e-02 2.468319e-03 7.812763e-01 1.041702e+04
26700 3.482764e+01 3.235035e-02 3.734902e-02 2.468565e-03 7.813180e-01 1.041757e+04
26710 3.483859e+01 3.235012e-02 3.734503e-02 2.468812e-03 7.813597e-01 1.041813e+04
26720 3.484955e+01 3.234990e-02 3.734105e-02 2.469058e-03 7.814014e-01 1.041868e+04
26730 3.486050e+01 3.234968e-02 3.733707e-02 2.469304e-03 7.814430e-01 1.041924e+04
26740 3.487146e+01 3.234946e-02 3.733310e-02 2.469550e-03 7.814846e-01 1.041979e+04
26750 3.488241e+01 3.234924e-02 3.732913e-02 2.469796e-03 7.815261e-01 1.042035e+04
26760 3.489336e+01 3.234902e-02 3.732516e-02 2.470042e-03 7.815677e-01 1.042090e+04
26770 3.490432e+01 3.234881e-02 3.732120e-02 2.470288e-03 7.816092e-01 1.042146e+04
26780 3.491527e+01 3.234859e-02 3.731724e-02 2.470533e-03 7.816506e-01 1.042201e+04
26790 3.492622e+01 3.234837e-02 3.731328e-02 2.470779e-03 7.816921e-01 1.042256e+04
26800 3.493717e+01 3.234815e-02 3.730932e-02 2.471024e-03 7.817335e-01 1.042311e+04
26810 3.494812e+01 3.234793e-02 3.730537e-02 2.471269e-03 7.817749e-01 1.042367e+04
26820 3.495907e+01 3.234771e-02 3.730143e-02 2.471514e-03 7.818163e-01 1.042422e+04
26830 3.497002e+01 3.234750e-02 3.729748e-02 2.471758e-03 7.818576e-01 1.042477e+04
26840 3.498097e+01 3.234728e-02 3.729354e-02 2.472003e-03 7.818989e-01 1.042532e+04
26850 3.499191e+01 3.234706e-02 3.728961e-02 2.472247e-03 7.819402e-01 1.042587e+04
26860 3.500286e+01 3.234684e-02 3.728567e-02 2.472491e-03 7.819814e-01 1.042642e+04
26870 3.501381e+01 3.234663e-02 3.728174e-02 2.472736e-03 7.820226e-01 1.042697e+04
26880 3.502475e+01 3.234641e-02 3.727781e-02 2.472980e-03 7.820638e-01 1.042752e+04
26890 3.503570e+01 3.234620e-02 3.727389e-02 2.473223e-03 7.821050e-01 1.042807e+04
26900 3.504665e+01 3.234598e-02 3.726997e-02 2.473467e-03 7.821461e-01 1.042861e+04
26910 3.505759e+01 3.234576e-02 3.726605e-02 2.473710e-03 7.821872e-01 1.042916e+04
26920 3.506853e+01 3.234555e-02 3.726214e-02 2.473954e-03 7.822283e-01 1.042971e+04
26930 3.507948e+01 3.234533e-02 3.725823e-02 2.474197e-03 7.822693e-01 1.043026e+04
26940 3.509042e+01 3.234512e-02 3.725432e-02 2.474440e-03 7.823104e-01 1.043080e+04
26950 3.510136e+01 3.234491e-02 3.725042e-02 2.474683e-03 7.823513e-01 1.043135e+04
26960 3.511230e+01 3.234469e-02 3.724652e-02 2.474926e-03 7.823923e-01 1.043190e+04
26970 3.512325e+01 3.234448e-02 3.724262e-02 2.475168e-03 7.824332e-01 1.043244e+04
26980 3.513419e+01 3.234426e-02 3.723873e-02 2.475411e-03 7.824741e-01 1.043299e+04
26990 3.514513e+01 3.234405e-02 3.723484e-02 2.475653e-03 7.825150e-01 1.043353e+04
27000 3.515607e+01 3.234384e-02 3.723095e-02 2.475895e-03 7.825559e-01 1.043408e+04
27010 3.516700e+01 3.234362e-02 3.722707e-02 2.476137e-03 7.825967e-01 1.043462e+04
27020 3.517794e+01 3.234341e-02 3.722319e-02 2.476379e-03 7.826375e-01 1.043517e+04
27030 3.518888e+01 3.234320e-02 3.721931e-02 2.476621e-03 7.826782e-01 1.043571e+04
27040 3.519982e+01 3.234299e-02 3.721544e-02 2.476862e-03 7.827190e-01 1.043625e+04
27050 3.521076e+01 3.234278e-02 3.721157e-02 2.477104e-03 7.827597e-01 1.043680e+04
27060 3.522169e+01 3.234256e-02 3.720770e-02 2.477345e-03 7.828003e-01 1.043734e+04
27070 3.523263e+01 3.234235e-02 3.720384e-02 2.477586e-03 7.828410e-01 1.043788e+04
27080 3.524356e+01 3.234214e-02 3.719998e-02 2.477827e-03 7.828816e-01 1.043842e+04
27090 3.525450e+01 3.234193e-02 3.719612e-02 2.478068e-03 7.829222e-01 1.043896e+04
27100 3.526543e+01 3.234172e-02 3.719227e-02 2.478308e-03 7.829627e-01 1.043950e+04
27110 3.527636e+01 3.234151e-02 3.718842e-02 2.478549e-03 7.830033e-01 1.044004e+04
27120 3.528730e+01 3.234130e-02 3.718457e-02 2.478789e-03 7.830438e-01 1.044058e+04
27130 3.529823e+01 3.234109e-02 3.718073e-02 2.479029e-03 7.830843e-01 1.044112e+04
27140 3.530916e+01 3.234088e-02 3.717688e-02 2.479269e-03 7.831247e-01 1.044166e+04
27150 3.532009e+01 3.234067e-02 3.717305e-02 2.479509e-03 7.831651e-01 1.044220e+04
27160 3.533102e+01 3.234046e-02 3.716921e-02 2.479749e-03 7.832055e-01 1.044274e+04
27170 3.534196e+01 3.234025e-02 3.716538e-02 2.479989e-03 7.832459e-01 1.044328e+04
27180 3.535289e+01 3.234005e-02 3.716155e-02 2.480228e-03 7.832862e-01 1.044382e+04
27190 3.536381e+01 3.233984e-02 3.715773e-02 2.480467e-03 7.833265e-01 1.044435e+04
27200 3.537474e+01 3.233963e-02 3.715391e-02 2.480706e-03 7.833668e-01 1.044489e+04
27210 3.538567e+01 3.233942e-02 3.715009e-02 2.480945e-03 7.834071e-01 1.044543e+04
27220 3.539660e+01 3.233921e-02 3.714628e-02 2.481184e-03 7.834473e-01 1.044596e+04
27230 3.540753e+01 3.233901e-02 3.714246e-02 2.481423e-03 7.834875e-01 1.044650e+04
27240 3.541845e+01 3.233880e-02 3.713866e-02 2.481662e-03 7.835277e-01 1.044704e+04
27250 3.542938e+01 3.233859e-02 3.713485e-02 2.481900e-03 7.835678e-01 1.044757e+04
27260 3.544030e+01 3.233839e-02 3.713105e-02 2.482138e-03 7.836079e-01 1.044811e+04
27270 3.545123e+01 3.233818e-02 3.712725e-02 2.482376e-03 7.836480e-01 1.044864e+04
27280 3.546215e+01 3.233797e-02 3.712346e-02 2.482614e-03 7.836880e-01 1.044917e+04
27290 3.547308e+01 3.233777e-02 3.711966e-02 2.482852e-03 7.837281e-01 1.044971e+04
27300 3.548400e+01 3.233756e-02 3.711588e-02 2.483090e-03 7.837681e-01 1.045024e+04
27310 3.549492e+01 3.233736e-02 3.711209e-02 2.483327e-03 7.838080e-01 1.045077e+04
27320 3.550585e+01 3.233715e-02 3.710831e-02 2.483565e-03 7.838480e-01 1.045131e+04
27330 3.551677e+01 3.233695e-02 3.710453e-02 2.483802e-03 7.838879e-01 1.045184e+04
27340 3.552769e+01 3.233674e-02 3.710075e-02 2.484039e-03 7.839278e-01 1.045237e+04
27350 3.553861e+01 3.233654e-02 3.709698e-02 2.484276e-03 7.839677e-01 1.045290e+04
27360 3.554953e+01 3.233634e-02 3.709321e-02 2.484513e-03 7.840075e-01 1.045343e+04
27370 3.556045e+01 3.233613e-02 3.708944e-02 2.484749e-03 7.840473e-01 1.045396e+04
27380 3.557137e+01 3.233593e-02 3.708568e-02 2.484986e-03 7.840871e-01 1.045449e+04
27390 3.558229e+01 3.233572e-02 3.708192e-02 2.485222e-03 7.841268e-01 1.045502e+04
27400 3.559321e+01 3.233552e-02 3.707816e-02 2.485458e-03 7.841665e-01 1.045555e+04
27410 3.560412e+01 3.233532e-02 3.707441e-02 2.485695e-03 7.842062e-01 1.045608e+04
27420 3.561504e+01 3.233512e-02 3.707066e-02 2.485930e-03 7.842459e-01 1.045661e+04
27430 3.562596e+01 3.233491e-02 3.706691e-02 2.486166e-03 7.842856e-01 1.045714e+04
27440 3.563687e+01 3.233471e-02 3.706317e-02 2.486402e-03 7.843252e-01 1.045767e+04
27450 3.564779e+01 3.233451e-02 3.705943e-02 2.486637e-03 7.843647e-01 1.045820e+04
27460 3.565870e+01 3.233431e-02 3.705569e-02 2.486873e-03 7.844043e-01 1.045872e+04
27470 3.566962e+01 3.233411e-02 3.705196e-02 2.487108e-03 7.844438e-01 1.045925e+04
27480 3.568053e+01 3.233391e-02 3.704822e-02 2.487343e-03 7.844833e-01 1.045978e+04
27490 3.569145e+01 3.233371e-02 3.704450e-02 2.487578e-03 7.845228e-01 1.046030e+04
27500 3.570236e+01 3.233350e-02 3.704077e-02 2.487812e-03 7.845623e-01 1.046083e+04
27510 3.571327e+01 3.233330e-02 3.703705e-02 2.488047e-03 7.846017e-01 1.046136e+04
27520 3.572418e+01 3.233310e-02 3.703333e-02 2.488281e-03 7.846411e-01 1.046188e+04
27530 3.573509e+01 3.233290e-02 3.702961e-02 2.488516e-03 7.846804e-01 1.046241e+04
27540 3.574600e+01 3.233270e-02 3.702590e-02 2.488750e-03 7.847198e-01 1.046293e+04
27550 3.575691e+01 3.233251e-02 3.702219e-02 2.488984e-03 7.847591e-01 1.046345e+04
27560 3.576782e+01 3.233231e-02 3.701849e-02 2.489218e-03 7.847984e-01 1.046398e+04
27570 3.577873e+01 3.233211e-02 3.701478e-02 2.489451e-03 7.848376e-01 1.046450e+04
27580 3.578964e+01 3.233191e-02 3.701108e-02 2.489685e-03 7.848769e-01 1.046502e+04
27590 3.580055e+01 3.233171e-02 3.700739e-02 2.489918e-03 7.849161e-01 1.046555e+04
27600 3.581146e+01 3.233151e-02 3.700369e-02 2.490152e-03 7.849552e-01 1.046607e+04
27610 3.582237e+01 3.233131e-02 3.700000e-02 2.490385e-03 7.849944e-01 1.046659e+04
27620 3.583327e+01 3.233112e-02 3.699632e-02 2.490618e-03 7.850335e-01 1.046711e+04
27630 3.584418e+01 3.233092e-02 3.699263e-02 2.490851e-03 7.850726e-01 1.046763e+04
27640 3.585508e+01 3.233072e-02 3.698895e-02 2.491083e-03 7.851116e-01 1.046816e+04
27650 3.586599e+01 3.233053e-02 3.698527e-02 2.491316e-03 7.851507e-01 1.046868e+04
27660 3.587689e+01 3.233033e-02 3.698160e-02 2.491548e-03 7.851897e-01 1.046920e+04
27670 3.588780e+01 3.233013e-02 3.697793e-02 2.491781e-03 7.852287e-01 1.046972e+04
27680 3.589870e+01 3.232994e-02 3.697426e-02 2.492013e-03 7.852676e-01 1.047024e+04
27690 3.590960e+01 3.232974e-02 3.697059e-02 2.492245e-03 7.853066e-01 1.047075e+04
27700 3.592051e+01 3.232954e-02 3.696693e-02 2.492477e-03 7.853455e-01 1.047127e+04
27710 3.593141e+01 3.232935e-02 3.696327e-02 2.492708e-03 7.853843e-01 1.047179e+04
27720 3.594231e+01 3.232915e-02 3.695961e-02 2.492940e-03 7.854232e-01 1.047231e+04
27730 3.595321e+01 3.232896e-02 3.695596e-02 2.493171e-03 7.854620e-01 1.047283e+04
27740 3.596411e+01 3.232876e-02 3.695231e-02 2.493402e-03 7.855008e-01 1.047334e+04
27750 3.597501e+01 3.232857e-02 3.694866e-02 2.493633e-03 7.855396e-01 1.047386e+04
27760 3.598591e+01 3.232837e-02 3.694502e-02 2.493864e-03 7.855783e-01 1.047438e+04
27770 3.599681e+01 3.232818e-02 3.694138e-02 2.494095e-03 7.856170e-01 1.047489e+04
27780 3.600771e+01 3.232799e-02 3.693774e-02 2.494326e-03 7.856557e-01 1.047541e+04
27790 3.601860e+01 3.232779e-02 3.693410e-02 2.494556e-03 7.856944e-01 1.047592e+04
27800 3.602950e+01 3.232760e-02 3.693047e-02 2.494787e-03 7.857330e-01 1.047644e+04
27810 3.604040e+01 3.232741e-02 3.692684e-02 2.495017e-03 7.857716e-01 1.047695e+04
27820 3.605130e+01 3.232721e-02 3.692322e-02 2.495247e-03 7.858102e-01 1.047747e+04
27830 3.606219e+01 3.232702e-02 3.691959e-02 2.495477e-03 7.858487e-01 1.047798e+04
27840 3.607309e+01 3.232683e-02 3.691597e-02 2.495707e-03 7.858873e-01 1.047850e+04
27850 3.608398e+01 3.232663e-02 3.691236e-02 2.495937e-03 7.859258e-01 1.047901e+04
27860 3.609488e+01 3.232644e-02 3.690874e-02 2.496166e-03 7.859642e-01 1.047952e+04
27870 3.610577e+01 3.232625e-02 3.690513e-02 2.496396e-03 7.860027e-01 1.048004e+04
27880 3.611666e+01 3.232606e-02 3.690153e-02 2.496625e-03 7.860411e-01 1.048055e+04
27890 3.612755e+01 3.232587e-02 3.689792e-02 2.496854e-03 7.860795e-01 1.048106e+04
27900 3.613845e+01 3.232568e-02 3.689432e-02 2.497083e-03 7.861179e-01 1.048157e+04
27910 3.614934e+01 3.232549e-02 3.689072e-02 2.497312e-03 7.861562e-01 1.048208e+04
27920 3.616023e+01 3.232529e-02 3.688713e-02 2.497540e-03 7.861945e-01 1.048259e+04
27930 3.617112e+01 3.232510e-02 3.688354e-02 2.497769e-03 7.862328e-01 1.048310e+04
27940 3.618201e+01 3.232491e-02 3.687995e-02 2.497997e-03 7.862711e-01 1.048361e+04
27950 3.619290e+01 3.232472e-02 3.687636e-02 2.498226e-03 7.863093e-01 1.048412e+04
27960 3.620379e+01 3.232453e-02 3.687278e-02 2.498454e-03 7.863475e-01 1.048463e+04
27970 3.621468e+01 3.232434e-02 3.686920e-02 2.498682e-03 7.863857e-01 1.048514e+04
27980 3.622557e+01 3.232416e-02 3.686562e-02 2.498909e-03 7.864238e-01 1.048565e+04
27990 3.623645e+01 3.232397e-02 3.686204e-02 2.499137e-03 7.864619e-01 1.048616e+04
28000 3.624734e+01 3.232378e-02 3.685847e-02 2.499365e-03 7.865000e-01 1.048667e+04
28010 3.625823e+01 3.232359e-02 3.685491e-02 2.499592e-03 7.865381e-01 1.048717e+04
28020 3.626911e+01 3.232340e-02 3.685134e-02 2.499819e-03 7.865762e-01 1.048768e+04
28030 3.628000e+01 3.232321e-02 3.684778e-02 2.500046e-03 7.866142e-01 1.048819e+04
28040 3.629089e+01 3.232302e-02 3.684422e-02 2.500273e-03 7.866522e-01 1.048870e+04
28050 3.630177e+01 3.232284e-02 3.684066e-02 2.500500e-03 7.866901e-01 1.048920e+04
28060 3.631265e+01 3.232265e-02 3.683711e-02 2.500727e-03 7.867281e-01 1.048971e+04
28070 3.632354e+01 3.232246e-02 3.683356e-02 2.500953e-03 7.867660e-01 1.049021e+04
28080 3.633442e+01 3.232227e-02 3.683001e-02 2.501180e-03 7.868039e-01 1.049072e+04
28090 3.634530e+01 3.232209e-02 3.682647e-02 2.501406e-03 7.868417e-01 1.049122e+04
28100 3.635619e+01 3.232190e-02 3.682293e-02 2.501632e-03 7.868796e-01 1.049173e+04
28110 3.636707e+01 3.232171e-02 3.681939e-02 2.501858e-03 7.869174e-01 1.049223e+04
28120 3.637795e+01 3.232153e-02 3.681585e-02 2.502084e-03 7.869552e-01 1.049274e+04
28130 3.638883e+01 3.232134e-02 3.681232e-02 2.502310e-03 7.869929e-01 1.049324e+04
28140 3.639971e+01 3.232116e-02 3.680879e-02 2.502535e-03 7.870307e-01 1.049374e+04
28150 3.641059e+01 3.232097e-02 3.680526e-02 2.502761e-03 7.870684e-01 1.049424e+04
28160 3.642147e+01 3.232079e-02 3.680174e-02 2.502986e-03 7.871060e-01 1.049475e+04
28170 3.643235e+01 3.232060e-02 3.679822e-02 2.503211e-03 7.871437e-01 1.049525e+04
28180 3.644322e+01 3.232042e-02 3.679470e-02 2.503436e-03 7.871813e-01 1.049575e+04
28190 3.645410e+01 3.232023e-02 3.679119e-02 2.503661e-03 7.872189e-01 1.049625e+04
28200 3.646498e+01 3.232005e-02 3.678768e-02 2.503886e-03 7.872565e-01 1.049675e+04
28210 3.647586e+01 3.231986e-02 3.678417e-02 2.504110e-03 7.872940e-01 1.049725e+04
28220 3.648673e+01 3.231968e-02 3.678066e-02 2.504335e-03 7.873316e-01 1.049775e+04
28230 3.649761e+01 3.231949e-02 3.677716e-02 2.504559e-03 7.873691e-01 1.049825e+04
28240 3.650848e+01 3.231931e-02 3.677366e-02 2.504783e-03 7.874065e-01 1.049875e+04
28250 3.651936e+01 3.231913e-02 3.677016e-02 2.505007e-03 7.874440e-01 1.049925e+04
28260 3.653023e+01 3.231894e-02 3.676667e-02 2.505231e-03 7.874814e-01 1.049975e+04
28270 3.654111e+01 3.231876e-02 3.676318e-02 2.505455e-03 7.875188e-01 1.050025e+04
28280 3.655198e+01 3.231858e-02 3.675969e-02 2.505678e-03 7.875561e-01 1.050075e+04
28290 3.656285e+01 3.231840e-02 3.675620e-02 2.505902e-03 7.875935e-01 1.050125e+04
28300 3.657372e+01 3.231821e-02 3.675272e-02 2.506125e-03 7.876308e-01 1.050174e+04
28310 3.658460e+01 3.231803e-02 3.674924e-02 2.506348e-03 7.876681e-01 1.050224e+04
28320 3.659547e+01 3.231785e-02 3.674576e-02 2.506571e-03 7.877053e-01 1.050274e+04
28330 3.660634e+01 3.231767e-02 3.674229e-02 2.506794e-03 7.877426e-01 1.050323e+04
28340 3.661721e+01 3.231749e-02 3.673882e-02 2.507017e-03 7.877798e-01 1.050373e+04
28350 3.662808e+01 3.231731e-02 3.673535e-02 2.507240e-03 7.878170e-01 1.050423e+04
28360 3.663895e+01 3.231713e-02 3.673189e-02 2.507462e-03 7.878541e-01 1.050472e+04
28370 3.664982e+01 3.231694e-02 3.672842e-02 2.507684e-03 7.878913e-01 1.050522e+04
28380 3.666068e+01 3.231676e-02 3.672496e-02 2.507907e-03 7.879284e-01 1.050571e+04
28390 3.667155e+01 3.231658e-02 3.672151e-02 2.508129e-03 7.879654e-01 1.050621e+04
28400 3.668242e+01 3.231640e-02 3.671805e-02 2.508351e-03 7.880025e-01 1.050670e+04
28410 3.669329e+01 3.231622e-02 3.671460e-02 2.508572e-03 7.880395e-01 1.050719e+04
28420 3.670415e+01 3.231604e-02 3.671116e-02 2.508794e-03 7.880765e-01 1.050769e+04
28430 3.671502e+01 3.231586e-02 3.670771e-02 2.509015e-03 7.881135e-01 1.050818e+04
28440 3.672588e+01 3.231569e-02 3.670427e-02 2.509237e-03 7.881505e-01 1.050867e+04
28450 3.673675e+01 3.231551e-02 3.670083e-02 2.509458e-03 7.881874e-01 1.050917e+04
28460 3.674761e+01 3.231533e-02 3.669739e-02 2.509679e-03 7.882243e-01 1.050966e+04
28470 3.675848e+01 3.231515e-02 3.669396e-02 2.509900e-03 7.882612e-01 1.051015e+04
28480 3.676934e+01 3.231497e-02 3.669053e-02 2.510121e-03 7.882980e-01 1.051064e+04
28490 3.678020e+01 3.231479e-02 3.668710e-02 2.510342e-03 7.883348e-01 1.051113e+04
28500 3.679107e+01 3.231461e-02 3.668368e-02 2.510562e-03 7.883716e-01 1.051162e+04
28510 3.680193e+01 3.231444e-02 3.668026e-02 2.510783e-03 7.884084e-01 1.051211e+04
28520 3.681279e+01 3.231426e-02 3.667684e-02 2.511003e-03 7.884452e-01 1.051260e+04
28530 3.682365e+01 3.231408e-02 3.667342e-02 2.511223e-03 7.884819e-01 1.051309e+04
28540 3.683451e+01 3.231390e-02 3.667001e-02 2.511443e-03 7.885186e-01 1.051358e+04
28550 3.684537e+01 3.231373e-02 3.666660e-02 2.511663e-03 7.885552e-01 1.051407e+04
28560 3.685623e+01 3.231355e-02 3.666319e-02 2.511882e-03 7.885919e-01 1.051456e+04
28570 3.686709e+01 3.231337e-02 3.665978e-02 2.512102e-03 7.886285e-01 1.051505e+04
28580 3.687795e+01 3.231320e-02 3.665638e-02 2.512321e-03 7.886651e-01 1.051553e+04
28590 3.688881e+01 3.231302e-02 3.665298e-02 2.512541e-03 7.887017e-01 1.051602e+04
28600 3.689966e+01 3.231285e-02 3.664959e-02 2.512760e-03 7.887382e-01 1.051651e+04
28610 3.691052e+01 3.231267e-02 3.664619e-02 2.512979e-03 7.887747e-01 1.051700e+04
28620 3.692138e+01 3.231249e-02 3.664280e-02 2.513198e-03 7.888112e-01 1.051748e+04
28630 3.693223e+01 3.231232e-02 3.663941e-02 2.513417e-03 7.888477e-01 1.051797e+04
28640 3.694309e+01 3.231214e-02 3.663603e-02 2.513635e-03 7.888841e-01 1.051846e+04
28650 3.695395e+01 3.231197e-02 3.663265e-02 2.513854e-03 7.889206e-01 1.051894e+04
28660 3.696480e+01 3.231180e-02 3.662927e-02 2.514072e-03 7.889570e-01 1.051943e+04
28670 3.697565e+01 3.231162e-02 3.662589e-02 2.514290e-03 7.889933e-01 1.051991e+04
28680 3.698651e+01 3.231145e-02 3.662252e-02 2.514508e-03 7.890297e-01 1.052040e+04
28690 3.699736e+01 3.231127e-02 3.661915e-02 2.514726e-03 7.890660e-01 1.052088e+04
28700 3.700821e+01 3.231110e-02 3.661578e-02 2.514944e-03 7.891023e-01 1.052136e+04
28710 3.701907e+01 3.231092e-02 3.661241e-02 2.515162e-03 7.891385e-01 1.052185e+04
28720 3.702992e+01 3.231075e-02 3.660905e-02 2.515379e-03 7.891748e-01 1.052233e+04
28730 3.704077e+01 3.231058e-02 3.660569e-02 2.515597e-03 7.892110e-01 1.052281e+04
28740 3.705162e+01 3.231041e-02 3.660233e-02 2.515814e-03 7.892472e-01 1.052330e+04
28750 3.706247e+01 3.231023e-02 3.659898e-02 2.516031e-03 7.892833e-01 1.052378e+04
28760 3.707332e+01 3.231006e-02 3.659563e-02 2.516248e-03 7.893195e-01 1.052426e+04
28770 3.708417e+01 3.230989e-02 3.659228e-02 2.516465e-03 7.893556e-01 1.052474e+04
28780 3.709502e+01 3.230972e-02 3.658893e-02 2.516681e-03 7.893917e-01 1.052522e+04
28790 3.710587e+01 3.230954e-02 3.658559e-02 2.516898e-03 7.894278e-01 1.052570e+04
28800 3.711672e+01 3.230937e-02 3.658225e-02 2.517114e-03 7.894638e-01 1.052618e+04
28810 3.712756e+01 3.230920e-02 3.657891e-02 2.517331e-03 7.894998e-01 1.052666e+04
28820 3.713841e+01 3.230903e-02 3.657558e-02 2.517547e-03 7.895358e-01 1.052714e+04
28830 3.714926e+01 3.230886e-02 3.657225e-02 2.517763e-03 7.895718e-01 1.052762e+04
28840 3.716010e+01 3.230869e-02 3.656892e-02 2.517979e-03 7.896077e-01 1.052810e+04
28850 3.717095e+01 3.230852e-02 3.656559e-02 2.518195e-03 7.896436e-01 1.052858e+04
28860 3.718180e+01 3.230834e-02 3.656227e-02 2.518410e-03 7.896795e-01 1.052906e+04
28870 3.719264e+01 3.230817e-02 3.655894e-02 2.518626e-03 7.897154e-01 1.052954e+04
28880 3.720348e+01 3.230800e-02 3.655563e-02 2.518841e-03 7.897512e-01 1.053002e+04
28890 3.721433e+01 3.230783e-02 3.655231e-02 2.519056e-03 7.897870e-01 1.053049e+04
28900 3.722517e+01 3.230766e-02 3.654900e-02 2.519271e-03 7.898228e-01 1.053097e+04
28910 3.723602e+01 3.230749e-02 3.654569e-02 2.519486e-03 7.898586e-01 1.053145e+04
28920 3.724686e+01 3.230733e-02 3.654238e-02 2.519701e-03 7.898943e-01 1.053192e+04
28930 3.725770e+01 3.230716e-02 3.653908e-02 2.519916e-03 7.899301e-01 1.053240e+04
28940 3.726854e+01 3.230699e-02 3.653577e-02 2.520130e-03 7.899657e-01 1.053288e+04
28950 3.727938e+01 3.230682e-02 3.653248e-02 2.520345e-03 7.900014e-01 1.053335e+04
28960 3.729022e+01 3.230665e-02 3.652918e-02 2.520559e-03 7.900371e-01 1.053383e+04
28970 3.730106e+01 3.230648e-02 3.652589e-02 2.520773e-03 7.900727e-01 1.053430e+04
28980 3.731190e+01 3.230631e-02 3.652260e-02 2.520987e-03 7.901083e-01 1.053478e+04
28990 3.732274e+01 3.230615e-02 3.651931e-02 2.521201e-03 7.901438e-01 1.053525e+04
29000 3.733358e+01 3.230598e-02 3.651602e-02 2.521415e-03 7.901794e-01 1.053573e+04
29010 3.734442e+01 3.230581e-02 3.651274e-02 2.521628e-03 7.902149e-01 1.053620e+04
29020 3.735526e+01 3.230564e-02 3.650946e-02 2.521842e-03 7.902504e-01 1.053667e+04
29030 3.736609e+01 3.230548e-02 3.650618e-02 2.522055e-03 7.902859e-01 1.053714e+04
29040 3.737693e+01 3.230531e-02 3.650291e-02 2.522268e-03 7.903213e-01 1.053762e+04
29050 3.738777e+01 3.230514e-02 3.649964e-02 2.522481e-03 7.903567e-01 1.053809e+04
29060 3.739860e+01 3.230497e-02 3.649637e-02 2.522694e-03 7.903921e-01 1.053856e+04
29070 3.740944e+01 3.230481e-02 3.649310e-02 2.522907e-03 7.904275e-01 1.053903e+04
29080 3.742027e+01 3.230464e-02 3.648984e-02 2.523120e-03 7.904628e-01 1.053950e+04
29090 3.743111e+01 3.230448e-02 3.648658e-02 2.523332e-03 7.904982e-01 1.053998e+04
29100 3.744194e+01 3.230431e-02 3.648332e-02 2.523545e-03 7.905335e-01 1.054045e+04
29110 3.745278e+01 3.230414e-02 3.648006e-02 2.523757e-03 7.905687e-01 1.054092e+04
29120 3.746361e+01 3.230398e-02 3.647681e-02 2.523969e-03 7.906040e-01 1.054139e+04
29130 3.747444e+01 3.230381e-02 3.647356e-02 2.524181e-03 7.906392e-01 1.054186e+04
29140 3.748527e+01 3.230365e-02 3.647031e-02 2.524393e-03 7.906744e-01 1.054233e+04
29150 3.749611e+01 3.230348e-02 3.646707e-02 2.524605e-03 7.907096e-01 1.054279e+04
29160 3.750694e+01 3.230332e-02 3.646382e-02 2.524816e-03 7.907447e-01 1.054326e+04
29170 3.751777e+01 3.230315e-02 3.646058e-02 2.525028e-03 7.907799e-01 1.054373e+04
29180 3.752860e+01 3.230299e-02 3.645735e-02 2.525239e-03 7.908150e-01 1.054420e+04
29190 3.753943e+01 3.230283e-02 3.645411e-02 2.525450e-03 7.908501e-01 1.054467e+04
29200 3.755026e+01 3.230266e-02 3.645088e-02 2.525661e-03 7.908851e-01 1.054513e+04
